"id_respuesta","id_pregunta","pregunta_informativa","es_informativa","mejor_segun_usuario","mejor_segun_comunidad","categoria0","categoria1","categoria2","titulo_pregunta","cuerpo_pregunta","respuesta"
"773586","135125","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make stuffed tomatoes?","","Stuffed Tomatoes
easy to make, and quite tasty too
5  medium tomatoes  
1/2  lb fresh spinach, steamed with moisture taken out  
1  clove garlic, minced  
2  teaspoons pine nuts  
1/4  teaspoon basil  
1/4  teaspoon salt  
1  pinch pepper  
1/3  cup parmesan cheese  
2/3  cup cooked rice  
2  teaspoons butter  
cut a 1/2"" slice off of top's of tomatoes. 
scoop insides out. 
lightly sprinkle with salt. 
invert and drain on paper towel. 
in a small fry-pan over med-low heat toast pine nuts. 
in a blender or processor combine spinach, nuts, garlic, basil, salt and pepper; process until coarsley chopped. 
stir mixture into rice. 
stir in parmesan cheese. 
spoon into tomatoes and place in a shallow casserole dish. 
bake at 250-f oven for 15-20 minutes, or just until tender, not too soft."
"773587","135125","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make stuffed tomatoes?","","theres so many possiblites.
first try stuffing them with tuna, chicken, or turkey salad.  makes a great lunch.
then try stuffing them with cooked rice, fried hambuger, and the tomato insides season to your liking and bake to they are hot.
or try stuffing them with all kinds of cheeses and cook them to the cheese is melted.
enjoy"
"767723","134156","True","1","1","1","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make salsa???","I still don't have great recipe for salsa...please give me your recipes...Thanks","Salsa
This is the salsa recipe my husband brought back to me from a restaurant in Mexico City. I have tweaked it over the years to perfect the recipe to our our liking. I have discovered that hand-chopping the vegetables finely will produce the best texture and flavor. The flavor of this salsa will intensify over 24 hour period. If you like HOT leave recipe as is. If you enjoy a milder salsa, you might want to reduce the amount jalapenos.

1  tomato, diced fine  
2-3  tablespoons jalapeno peppers, diced fine  
1  teaspoon cilantro  
1  small onion, chopped fine  
1 (12  ounce) can tomato juice (I use Campbell's)  
1/2  teaspoon salt, to taste  

Combine all and enjoy! 
Tastes better the second day after flavors have a chance to combine."
"767724","134156","True","0","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make salsa???","I still don't have great recipe for salsa...please give me your recipes...Thanks","Sorry, it dies with me. And man is it ever good!"
"767725","134156","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make salsa???","I still don't have great recipe for salsa...please give me your recipes...Thanks","5 medium tomatoes
2 cloves of garlic
1/2 cup of onion
2 serrano peppers
2 jalapeno peppers (or more if you like it spicey!!!)

fry all of these things in oil- the tomatoes until you can peel the skin, the garlic and onion quickly- the peppers until they are soft.

put it all in a blender, add  juice from 2 or 3 Mexican Limes (key limes) and a handful of cilantro chopped fine. Blend well, put in fridge overnight to cool and ""meld"" the flavours...
mmmmmmmm.... Mi amo salsa!!"
"767726","134156","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make salsa???","I still don't have great recipe for salsa...please give me your recipes...Thanks","this is for probaley two cups or three 2 lg cans peeled tomatoes, chopped onion, toco or chile seasoning  packs (maccormic) 1(some celentra (its like parsley in the produce dept) oh you have to crush or chop the tomatoes. put all this in a sauce pan cook for about half hr. let cool to room temp. you might want to add a little salt"
"767727","134156","True","0","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make salsa???","I still don't have great recipe for salsa...please give me your recipes...Thanks","try a cookbook or a cooking site. if all else fails you can always buy it in a jar!"
"767728","134156","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make salsa???","I still don't have great recipe for salsa...please give me your recipes...Thanks","I use serrano peppers and 1 habanero along with garlic, onion, tomato, cilantro, salt and pepper all in a molcajete, not a blender. I cannot give you my secret portions, but the serrano pepper gives it a better flavor"
"767729","134156","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make salsa???","I still don't have great recipe for salsa...please give me your recipes...Thanks","I make ""wimp salsa"".  One half of a jar of mild store-bought salsa and 4 cans of diced tomatoes in the food processor.  I love it!"
"767730","134156","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make salsa???","I still don't have great recipe for salsa...please give me your recipes...Thanks","this is ours and everyone loves it.Grind up 5 pounds of tomatoes in a food processor then add 1 medium yellow or white onion,next you put in a 1 bunch of cilantro,2 or 3 jalapenos and 1/2 teaspoon of garlic salt. you can adjust these items to your taste preference."
"767731","134156","True","1","0","0","Food & Drink","Cooking & Recipes","Cooking & Recipes","How to make salsa???","I still don't have great recipe for salsa...please give me your recipes...Thanks","5-6 fresh roma tomatoes
1/2 cup chopped onion
1/4 cup cilantro
2 seeded, chopped, jalapenos
2 peeled cloves of garlic
2 tablespoons lime juice

Throw in a food processor, and viola!"
"64784","18377","True","1","1","1","Health","Skin Conditions","Diseases & Conditions","How do I prevent and treat cold sores?","I get cold sores on my lips occasionally.  How do I prevent them and how do I treat them to go away soon.","Cold sores seem to be triggered by stress and/or a depressed immune system (which is why they are called cold sores - they can occur when you're sick) so keeping healthy and relaxed can help a lot.

See the below page for some helpful treatments/prevention measures.  I have used L-Lysine to some success in the past - I have not had a cold sore in over three years!"
"64785","18377","True","1","0","0","Health","Skin Conditions","Diseases & Conditions","How do I prevent and treat cold sores?","I get cold sores on my lips occasionally.  How do I prevent them and how do I treat them to go away soon.","Someone on here the other day recommended Oregano Oil. Don't know if it works. Just thought I'd mention it."
"64786","18377","True","0","0","0","Health","Skin Conditions","Diseases & Conditions","How do I prevent and treat cold sores?","I get cold sores on my lips occasionally.  How do I prevent them and how do I treat them to go away soon.","i dont know but if you find out let me know cuz i get them to and its always on my bottom lip and they hurt really bad"
"64787","18377","True","1","0","0","Health","Skin Conditions","Diseases & Conditions","How do I prevent and treat cold sores?","I get cold sores on my lips occasionally.  How do I prevent them and how do I treat them to go away soon.","I usually use peroxide and Abreva. It starts to clear up in 2 days and is completely gone in a week. If you use it like 2-3 times a week. And to prevent them I use Carmex its best if you use it daily."
"64788","18377","True","1","0","0","Health","Skin Conditions","Diseases & Conditions","How do I prevent and treat cold sores?","I get cold sores on my lips occasionally.  How do I prevent them and how do I treat them to go away soon.","carmex"
"64789","18377","True","1","0","0","Health","Skin Conditions","Diseases & Conditions","How do I prevent and treat cold sores?","I get cold sores on my lips occasionally.  How do I prevent them and how do I treat them to go away soon.","Lot's of water and drink down lysine. Or you could get a subcription of something fromt the doctor."
"430688","84392","True","1","1","1","Travel","Other - Canada","Canada","How do I go about buying a car/camper in Canada?","Or should I say 'How do I go aboot buying a car/camper in Canada. It seems buying in the US is a nightmare (what isn't a nightmare in the US?) so looking at buying one in Canada instead. Can you get insurance on an international license with proof of clean driving record and secondly, how easy is it to cross into the US with your car/camper?","Depends on whether you want to buy used or new. 1st off have your financing ready you will need proof of registration and insurance. Here you have 14 days to transfer from old vehicle to new but thats if you live here. Taxs at the border are what will kill you financially. Decide what province you will be thinking of purchasing in then go to the Registry of Motor Vehicles Branch web site for that province and find out for sure.
Good Luck"
